mode,load,0_densenet169-32,1_inception_v3-32,2_resnet50-16
mps-uncap,0.8,20.225048065185547,10.426998138427734,6.38127326965332
mps-uncap,0.9,20.336389541625977,10.412931442260742,6.386280059814453
mps-uncap,1.0,20.40386199951172,10.439634323120117,6.406307220458984
mps-uncap,0.5,20.322322845458984,10.343074798583984,6.386280059814453
mps-uncap,0.6,20.208120346069336,10.395050048828125,6.389379501342773
mps-uncap,0.7,20.233869552612305,10.394811630249023,6.383180618286133
mps-uncap,0.1,20.362138748168945,10.426759719848633,6.402492523193359
mps-uncap,0.2,20.259380340576172,10.402202606201172,6.382465362548828
mps-uncap,0.3,20.293235778808594,10.429620742797852,6.386518478393555
mps-uncap,0.4,20.313739776611328,10.369062423706055,6.388425827026367
