mode,load,0_densenet121-16,1_efficientnet_b6-32,2_resnet101-32
mps-uncap,0.8,60.599684715270996,83.6601734161377,53.16606044769288
mps-uncap,0.9,61.75357818603516,83.73077154159546,53.38076829910278
mps-uncap,1.0,62.16639041900635,84.01092290878296,53.115706443786614
mps-uncap,0.5,56.5097713470459,78.18105697631836,51.06673240661622
mps-uncap,0.6,59.0275001525879,82.88515567779542,53.035979270935066
mps-uncap,0.7,54.22310829162598,82.1206259727478,55.24449348449706
mps-uncap,0.1,45.548524856567276,72.75934696197508,53.046574592590275
mps-uncap,0.2,48.33481788635253,68.54783058166502,53.40596199035645
mps-uncap,0.3,55.3740739822387,77.21880912780762,55.4046630859375
mps-uncap,0.4,55.570356845855706,72.43177413940428,54.56694841384888
