mode,load,0_densenet121-16,1_efficientnet_b6-32,2_resnet101-32
mps-uncap,0.8,267.2347416548466,373.21611796828677,603.2282091296664
mps-uncap,0.9,323.9992652536096,416.6702571212111,627.5522881762743
mps-uncap,1.0,300.88338321773955,403.594943973552,704.2011273316264
mps-uncap,0.5,162.96255350118255,238.09164489618573,374.1520993052351
mps-uncap,0.6,210.1180891813247,251.8101266679796,466.3609388826024
mps-uncap,0.7,248.94262848164206,334.708116382595,509.0084725408422
mps-uncap,0.1,39.55095584350601,40.940595915452896,70.13913539792037
mps-uncap,0.2,69.45084625301456,85.35271373024695,149.18911173044305
mps-uncap,0.3,101.87004405537544,133.72526225800507,211.57206889073453
mps-uncap,0.4,146.49991225499315,170.77340906212225,294.07206983469615
