mode,load,0_densenet121-16,1_efficientnet_b6-32,2_resnet101-32
mps-uncap,0.8,25.980472564697266,87.61024475097656,49.59428310394287
mps-uncap,0.9,557.6465129852295,900.4974365234375,112.21611499786377
mps-uncap,1.0,4536.648750305176,2783.381223678589,2270.23983001709
mps-uncap,0.5,0.026464462280273438,0.03719329833984375,0.030279159545898438
mps-uncap,0.6,0.028133392333984375,0.0457763671875,0.034332275390625
mps-uncap,0.7,0.030994415283203125,28.869152069091797,13.008832931518555
mps-uncap,0.1,0.04208087921142578,0.046372413635253906,0.043392181396484375
mps-uncap,0.2,0.041961669921875,0.042438507080078125,0.04124641418457031
mps-uncap,0.3,0.030159950256347656,0.040531158447265625,0.030040740966796875
mps-uncap,0.4,0.028848648071289062,0.034332275390625,0.030279159545898438
