mode,load,0_densenet121-16,1_efficientnet_b6-32,2_resnet101-32
mps-uncap,0.8,57.369232177734375,81.36136531829835,50.039029121398926
mps-uncap,0.9,57.863473892211914,82.2709321975708,50.61945915222168
mps-uncap,1.0,58.66560935974121,82.87513256072998,50.85339546203613
mps-uncap,0.5,47.13459014892578,68.99023056030273,46.63305282592773
mps-uncap,0.6,51.43070220947266,76.15723609924318,47.76787757873535
mps-uncap,0.7,49.72264766693115,76.60579681396484,51.02658271789551
mps-uncap,0.1,28.374457359313965,60.28263568878174,30.768227577209473
mps-uncap,0.2,29.86593246459961,59.06114578247071,37.829494476318374
mps-uncap,0.3,35.413503646850586,63.229227066040046,44.13628578186035
mps-uncap,0.4,40.57962894439698,65.77701568603516,45.82955837249756
