mode,load,0_densenet121-16,1_efficientnet_b6-32,2_resnet101-32
mps-uncap,0.8,46.0284948348999,72.08943367004395,41.846632957458496
mps-uncap,0.9,50.7965087890625,78.11868190765381,44.91901397705078
mps-uncap,1.0,54.60691452026367,79.33247089385986,45.870065689086914
mps-uncap,0.5,21.6677188873291,51.27668380737305,25.494098663330078
mps-uncap,0.6,24.393558502197266,57.16657638549805,28.033852577209473
mps-uncap,0.7,31.445622444152832,63.11523914337158,39.36147689819336
mps-uncap,0.1,24.480819702148438,41.1609411239624,22.791385650634766
mps-uncap,0.2,21.029949188232422,41.39542579650879,22.426605224609375
mps-uncap,0.3,20.01941204071045,43.00093650817871,22.806644439697266
mps-uncap,0.4,17.256736755371094,46.59581184387207,23.13101291656494
