mode,load,0_densenet121-16,1_efficientnet_b6-32,2_resnet101-32
mps-uncap,0.8,65.19532203674316,85.60776710510254,57.897090911865234
mps-uncap,0.9,62.979936599731445,88.74869346618652,59.386491775512695
mps-uncap,1.0,64.81432914733887,89.36715126037598,58.67743492126465
mps-uncap,0.5,64.33677673339844,80.95788955688477,54.79025840759277
mps-uncap,0.6,63.552141189575195,86.3344669342041,55.44781684875488
mps-uncap,0.7,59.94868278503418,84.70749855041504,60.05573272705078
mps-uncap,0.1,59.82065200805664,74.73993301391602,56.05888366699219
mps-uncap,0.2,76.47490501403809,87.94021606445312,73.11892509460449
mps-uncap,0.3,58.866024017333984,79.80489730834961,56.97345733642578
mps-uncap,0.4,59.2348575592041,77.77523994445801,57.85226821899414
