mode,load,0_resnet101-32,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,19.644975662231445,4.705905914306641,3.2410621643066406
mps-uncap,0.9,29.21271324157715,8.640289306640625,6.415367126464844
mps-uncap,1.0,25.90799331665039,5.34510612487793,3.4563541412353516
mps-uncap,0.5,19.611358642578125,4.760026931762695,3.130674362182617
mps-uncap,0.6,19.536972045898438,4.747867584228516,3.1435489654541016
mps-uncap,0.7,19.81806755065918,4.700899124145508,3.131389617919922
mps-uncap,0.1,19.577741622924805,5.060672760009766,3.309965133666992
mps-uncap,0.2,19.59705352783203,5.586147308349609,3.2830238342285156
mps-uncap,0.3,19.62900161743164,4.730701446533203,3.1228065490722656
mps-uncap,0.4,19.55890655517578,4.694938659667969,3.1404495239257812
