mode,load,0_resnet101-32,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,0.011920928955078125,0.009775161743164062,0.009298324584960938
mps-uncap,0.9,0.018835067749023438,0.011444091796875,0.011682510375976562
mps-uncap,1.0,0.015735626220703125,0.011682510375976562,0.011444091796875
mps-uncap,0.5,0.011205673217773438,0.011682510375976562,0.0095367431640625
mps-uncap,0.6,0.011444091796875,0.011205673217773438,0.010013580322265625
mps-uncap,0.7,0.011205673217773438,0.011444091796875,0.0095367431640625
mps-uncap,0.1,0.024080276489257812,0.013589859008789062,0.013113021850585938
mps-uncap,0.2,0.011444091796875,0.01239776611328125,0.013828277587890625
mps-uncap,0.3,0.010251998901367188,0.011444091796875,0.010728836059570312
mps-uncap,0.4,0.011444091796875,0.011205673217773438,0.01049041748046875
