mode,load,0_resnet101-32,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,42.80233383178711,23.621320724487305,17.655372619628906
mps-uncap,0.9,39.45183753967285,20.542621612548828,15.71345329284668
mps-uncap,1.0,48.20060729980469,21.12722396850586,19.13905143737793
mps-uncap,0.5,39.84975814819336,20.463943481445312,17.436742782592773
mps-uncap,0.6,43.51806640625,23.376941680908203,19.686460494995117
mps-uncap,0.7,41.15867614746094,23.938417434692383,17.37689971923828
mps-uncap,0.1,41.54562950134277,22.64237403869629,16.10112190246582
mps-uncap,0.2,33.75124931335449,20.4315185546875,15.573263168334961
mps-uncap,0.3,35.45212745666504,20.27273178100586,15.30313491821289
mps-uncap,0.4,37.05787658691406,20.667076110839844,16.372203826904297
