mode,load,0_resnet101-32,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,431.7626953125,357.52272605895996,124.14979934692383
mps-uncap,0.9,2861.330986022949,305.74584007263184,2255.9409141540527
mps-uncap,1.0,5570.63364982605,804.1667938232422,7353.3616065979
mps-uncap,0.5,146.1343765258789,47.68824577331543,35.64763069152832
mps-uncap,0.6,164.9160385131836,63.23742866516113,57.88230895996094
mps-uncap,0.7,215.8041000366211,148.51713180541992,78.53555679321289
mps-uncap,0.1,62.007904052734375,27.001380920410156,19.99521255493164
mps-uncap,0.2,70.35994529724121,28.05614471435547,23.08511734008789
mps-uncap,0.3,70.32942771911621,37.71042823791504,21.23427391052246
mps-uncap,0.4,123.81243705749512,42.23465919494629,34.95669364929199
