mode,load,0_resnet101-32,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,19.63019371032715,4.683256149291992,3.2243728637695312
mps-uncap,0.9,21.167516708374023,7.37762451171875,3.4303665161132812
mps-uncap,1.0,20.708799362182617,5.33294677734375,3.368377685546875
mps-uncap,0.5,19.598722457885742,4.722833633422852,3.116130828857422
mps-uncap,0.6,19.50860023498535,4.708766937255859,3.109455108642578
mps-uncap,0.7,19.790172576904297,4.657506942749023,3.1113624572753906
mps-uncap,0.1,19.552230834960938,5.047082901000977,3.2851696014404297
mps-uncap,0.2,19.51122283935547,4.745244979858398,3.2684803009033203
mps-uncap,0.3,19.56009864807129,4.696369171142578,3.1032562255859375
mps-uncap,0.4,19.527673721313477,4.667520523071289,3.1213760375976562
