mode,load,0_resnet101-32,1_resnet50-8,2_squeezenet1_0-16
mps-uncap,0.8,39.39868211746216,20.963916778564457,13.468766212463379
mps-uncap,0.9,38.8812255859375,19.679555892944336,14.049530029296877
mps-uncap,1.0,39.23269271850586,20.167827606201172,14.02120590209961
mps-uncap,0.5,37.16698169708253,17.94156312942505,14.029154777526836
mps-uncap,0.6,37.59193420410156,18.641300201416012,13.393878936767582
mps-uncap,0.7,39.48351860046386,20.65033197402954,13.264138698577884
mps-uncap,0.1,37.06514835357666,15.969681739807115,12.81767845153809
mps-uncap,0.2,32.280199527740464,15.681819915771493,13.150000572204588
mps-uncap,0.3,34.514226913452156,17.82851219177245,12.696495056152342
mps-uncap,0.4,35.93741416931152,17.668766975402836,14.139091968536379
