mode,load,0_resnet50-32,1_resnet50-32,2_resnet50-32,3_resnet50-32
mig,0.1,48.94399642944336,49.16059970855713,48.35515022277832,92.02051162719727
mig,0.2,82.5905323028565,73.4231948852539,74.96857643127441,160.50267219543457
mig,0.3,88.36579322814941,86.2168073654175,80.85286617279053,171.39182090759275
mig,0.4,99.51901435852051,112.1384620666504,98.27184677124023,209.08629894256595
mig,0.5,124.20015335083009,130.4660320281983,139.3873691558838,233.92496109008783
mig,0.6,171.14853858947754,136.90185546875,144.88577842712402,328.4852504730224
mig,0.7,258.99739265441895,256.37712478637695,205.96628189086917,1055.878782272339
mig,0.8,532.6224803924562,331.61983489990234,658.8150024414062,1298.0167865753174
mig,0.9,4516.6588306427,2558.7546586990366,1767.7364349365234,3720.165514945985
mig,1.0,7392.391538619996,11003.458976745605,9139.04767036438,9455.241918563843
