mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-8,2_resnet101-32,3_squeezenet1_0-16
mps-uncap,1.0,1845.3947970610964,457.18414710384343,695.2946115127314,1420.0966866278395
