mode,load,0_resnet34-16,1_resnet50-8,2_vgg11-16
mps-uncap,0.8,642.2005592688843,328.5584114458844,1678.0621740314323
mps-uncap,0.9,746.2726268124995,382.63710219521835,1908.470572893325
mps-uncap,1.0,792.0624722331418,416.9025137886481,1883.140469355779
mps-uncap,0.5,385.79278230108963,204.85575967407692,1037.5255485805567
mps-uncap,0.6,494.9914048296455,234.80475038612266,1265.9646959348122
mps-uncap,0.7,573.2133759075527,291.11272825965193,1480.823498423562
mps-uncap,0.1,83.38011721788449,42.90162720523997,205.24714783092924
mps-uncap,0.2,150.73578852223568,84.10565982182976,425.8455978072278
mps-uncap,0.3,244.16108318981063,127.14201056433896,610.4761811100134
mps-uncap,0.4,328.5045313167429,158.26083398584595,836.774730564471
