mode,load,0_resnet34-16,1_resnet50-8,2_vgg11-16
mps-uncap,0.8,3.8957595825195312,4.661321640014648,5.980730056762695
mps-uncap,0.9,4.390478134155273,4.796028137207031,6.1817169189453125
mps-uncap,1.0,3.889322280883789,4.78363037109375,6.014347076416016
mps-uncap,0.5,3.8950443267822266,4.709005355834961,5.804300308227539
mps-uncap,0.6,3.857851028442383,4.70280647277832,5.81669807434082
mps-uncap,0.7,3.9005279541015625,4.673480987548828,5.859136581420898
mps-uncap,0.1,4.365205764770508,4.812717437744141,5.964756011962891
mps-uncap,0.2,4.988670349121094,4.797220230102539,5.964040756225586
mps-uncap,0.3,4.688501358032227,4.703044891357422,5.841970443725586
mps-uncap,0.4,3.8909912109375,4.647970199584961,5.794763565063477
