mode,load,0_resnet34-16,1_resnet50-8,2_vgg11-16
mps-uncap,0.8,18.06044578552246,21.533012390136722,8.941888809204102
mps-uncap,0.9,21.200180053710938,20.502567291259766,9.175872802734375
mps-uncap,1.0,21.33166790008545,20.769119262695316,9.2069149017334
mps-uncap,0.5,14.555978775024416,16.360783576965336,8.345508575439453
mps-uncap,0.6,17.63439178466797,16.64392948150635,8.518028259277344
mps-uncap,0.7,18.939495086669922,18.133211135864258,8.68368148803711
mps-uncap,0.1,10.501575469970703,11.845016479492186,9.919548034667969
mps-uncap,0.2,11.497545242309572,12.517547607421875,8.311223983764648
mps-uncap,0.3,12.440943717956543,12.80665397644043,8.380985260009766
mps-uncap,0.4,14.232635498046875,13.55891227722168,8.456778526306152
