mode,load,0_vgg11-4,1_vgg11-4,2_vgg11-4,3_vgg11-4
mig,0.1,10.481595993041992,9.218692779541016,10.34235954284668,20.678997039794922
mig,0.2,16.768217086791992,15.620946884155273,15.026569366455078,24.354934692382812
mig,0.3,30.856847763061523,21.100759506225586,21.41571044921875,48.987388610839844
mig,0.4,26.031970977783203,37.976980209350586,28.566837310791016,60.20474433898926
mig,0.5,50.994157791137695,47.04642295837402,34.61050987243652,63.92955780029297
mig,0.6,58.36009979248047,36.30876541137695,50.502777099609375,84.34557914733887
mig,0.7,52.382469177246094,60.93716621398926,66.22886657714844,112.41912841796875
mig,0.8,95.5345630645752,81.58731460571289,66.62416458129883,169.09003257751465
mig,0.9,120.79572677612305,124.35340881347656,128.53312492370605,372.1814155578613
mig,1.0,610.3768348693848,417.8147315979004,673.245906829834,1503.7267208099365
