mode,load,0_vgg11-4,1_vgg11-4,2_vgg11-4,3_vgg11-4
mig,0.1,6.56437873840332,6.592273712158203,6.598711013793945,12.944936752319336
mig,0.2,6.531834602355957,6.556510925292969,6.556987762451172,12.88759708404541
mig,0.3,6.505250930786133,6.537675857543945,6.529808044433594,12.823700904846191
mig,0.4,6.455183029174805,6.48045539855957,6.484031677246094,12.776374816894531
mig,0.5,6.429195404052734,6.451845169067383,6.451129913330078,12.766122817993164
mig,0.6,6.42085075378418,6.445884704589844,6.443023681640625,12.764215469360352
mig,0.7,6.4296722412109375,6.450176239013672,6.450176239013672,12.779712677001953
mig,0.8,6.455898284912109,6.478548049926758,6.475925445556641,12.834787368774414
mig,0.9,6.507396697998047,6.529092788696289,6.530642509460449,12.938737869262695
mig,1.0,6.582975387573242,6.6089630126953125,6.609439849853516,13.088226318359375
