mode,load,0_vgg11-4,1_vgg11-4,2_vgg11-4,3_vgg11-4
mig,0.1,6.650638580322266,6.682872772216797,6.685495376586914,12.997627258300781
mig,0.2,6.608724594116211,6.635189056396484,6.635904312133789,12.96393871307373
mig,0.3,6.576347351074219,6.61015510559082,6.604909896850586,12.954258918762207
mig,0.4,6.5479278564453125,6.572151184082031,6.576299667358398,12.915444374084473
mig,0.5,6.506443023681641,6.511926651000977,6.511831283569336,12.832880020141602
mig,0.6,6.450939178466797,6.479978561401367,6.472110748291016,12.821531295776367
mig,0.7,6.474494934082031,6.493091583251953,6.494283676147461,12.86625862121582
mig,0.8,6.525993347167969,6.549596786499023,6.548547744750977,12.965846061706543
mig,0.9,6.571292877197266,6.594181060791016,6.597042083740234,13.065099716186523
mig,1.0,6.622552871704102,6.683826446533203,6.683826446533203,13.154983520507812
