mode,load,0_vgg11-4,1_vgg11-4,2_vgg11-4,3_vgg11-4
mig,0.1,16.90840721130371,15.689611434936523,16.80302619934082,33.48541259765625
mig,0.2,23.221731185913086,22.08232879638672,21.456480026245117,37.119388580322266
mig,0.3,37.261962890625,27.53162384033203,27.858734130859375,61.74516677856445
mig,0.4,32.43875503540039,44.41118240356445,35.00628471374512,72.95083999633789
mig,0.5,57.39116668701172,53.47180366516113,41.04256629943848,76.7054557800293
mig,0.6,64.76283073425293,42.74272918701172,56.9760799407959,97.0771312713623
mig,0.7,58.886051177978516,67.37804412841797,72.72052764892578,125.35786628723145
mig,0.8,102.04958915710449,88.02032470703125,73.0893611907959,182.05785751342773
mig,0.9,127.42233276367188,130.87844848632812,135.0076198577881,385.00070571899414
mig,1.0,616.9588565826416,424.4356155395508,679.8834800720215,1516.8812274932861
