mode,load,0_densenet121-2,1_densenet161-8,2_resnet50-16
mps-uncap,0.8,21.988630294799805,35.28332710266113,17.046689987182617
mps-uncap,0.9,24.045944213867188,39.47591781616211,22.780418395996094
mps-uncap,1.0,32.92727470397949,36.49497032165527,24.01256561279297
mps-uncap,0.5,20.381450653076172,38.29646110534668,24.698495864868164
mps-uncap,0.6,25.857210159301758,34.79337692260742,24.562835693359375
mps-uncap,0.7,26.98493003845215,33.37907791137695,18.673419952392578
mps-uncap,0.1,28.68962287902832,38.16628456115723,16.391754150390625
mps-uncap,0.2,28.30362319946289,30.972003936767578,17.194509506225586
mps-uncap,0.3,29.871463775634766,42.30999946594238,27.803897857666016
mps-uncap,0.4,23.32472801208496,31.3107967376709,20.19953727722168
