mode,load,0_densenet121-2,1_densenet161-8,2_resnet50-16
mps-uncap,0.8,199.5126628875733,190.38292884826652,126.06515884399414
mps-uncap,0.9,429.0184330940246,1420.534422397613,1949.5939421653748
mps-uncap,1.0,12739.555690288544,1659.3743562698364,7015.910124778748
mps-uncap,0.5,40.57041406631466,57.841958999633746,34.1231584548951
mps-uncap,0.6,65.35038948059076,73.95177125930788,54.5568084716797
mps-uncap,0.7,90.374743938446,102.84896850585938,78.39214801788347
mps-uncap,0.1,22.78742074966429,23.22650909423828,10.238914489746088
mps-uncap,0.2,19.836339950561523,24.602985382080075,15.079336166381829
mps-uncap,0.3,23.737626075744593,26.21560096740722,15.425529479980451
mps-uncap,0.4,25.435614585876476,35.20662307739247,20.10791063308715
