mode,load,0_densenet121-2,1_densenet161-8,2_resnet50-16
mps-uncap,0.8,20.527334213256836,31.20272636413574,12.263011932373043
mps-uncap,0.9,17.67086029052734,29.590649604797363,12.202396392822266
mps-uncap,1.0,20.06416082382202,27.019858360290527,12.130904197692871
mps-uncap,0.5,16.494321823120117,28.878731727600098,13.298182487487793
mps-uncap,0.6,16.72147512435913,29.420394897460938,13.268725872039795
mps-uncap,0.7,20.06129026412964,26.290292739868164,13.406848907470708
mps-uncap,0.1,28.13411235809326,35.34432411193847,14.453706741332999
mps-uncap,0.2,24.595460891723633,30.65476417541504,12.05318212509155
mps-uncap,0.3,22.196426391601562,29.60713386535644,13.346648216247557
mps-uncap,0.4,20.643484592437748,28.376069068908688,13.515689373016356
