mode,load,0_densenet121-2,1_densenet161-8,2_resnet50-16
mps-uncap,0.8,12.086153030395508,16.575336456298828,7.048130035400391
mps-uncap,0.9,12.538671493530273,16.591787338256836,7.108926773071289
mps-uncap,1.0,13.680696487426758,17.44675636291504,8.300065994262695
mps-uncap,0.5,12.001991271972656,16.45636558532715,6.898403167724609
mps-uncap,0.6,11.873960494995117,16.57414436340332,6.97779655456543
mps-uncap,0.7,12.077808380126953,16.492843627929688,6.904840469360352
mps-uncap,0.1,12.041807174682617,16.781091690063477,7.357358932495117
mps-uncap,0.2,11.9781494140625,16.253232955932617,7.028818130493164
mps-uncap,0.3,12.024879455566406,16.31617546081543,6.90150260925293
mps-uncap,0.4,11.926412582397461,16.57557487487793,7.004976272583008
