mode,load,0_densenet121-2,1_densenet161-8,2_resnet50-16
mps-uncap,0.8,256.6418647766113,257.5392723083496,205.52682876586914
mps-uncap,0.9,484.7984313964844,1512.6171112060547,2001.0182857513428
mps-uncap,1.0,12939.419984817505,1752.8412342071533,7070.781707763672
mps-uncap,0.5,73.99177551269531,111.2375259399414,60.193538665771484
mps-uncap,0.6,123.26622009277344,136.2004280090332,83.9388370513916
mps-uncap,0.7,150.56228637695312,197.2060203552246,155.07030487060547
mps-uncap,0.1,61.68866157531738,57.888031005859375,27.872800827026367
mps-uncap,0.2,46.02932929992676,51.16391181945801,32.95731544494629
mps-uncap,0.3,56.058645248413086,72.29971885681152,38.07806968688965
mps-uncap,0.4,60.11343002319336,78.79376411437988,41.547536849975586
