mode,load,0_resnet50-32,1_vgg11-2,2_vgg13-8
mps-uncap,0.8,30.033349990844727,11.007070541381836,11.434793472290039
mps-uncap,0.9,30.859947204589844,10.909318923950195,11.338949203491211
mps-uncap,1.0,31.114578247070312,10.802268981933594,13.311386108398438
mps-uncap,0.5,30.14683723449707,10.038375854492188,12.317419052124023
mps-uncap,0.6,30.54523468017578,10.261058807373047,10.586261749267578
mps-uncap,0.7,29.44350242614746,10.223865509033203,11.229753494262695
mps-uncap,0.1,19.002437591552734,9.556293487548828,9.872198104858398
mps-uncap,0.2,21.741390228271484,8.875131607055664,10.855436325073242
mps-uncap,0.3,25.180339813232422,9.083032608032227,10.662555694580078
mps-uncap,0.4,26.06201171875,9.916067123413086,10.685920715332031
