mode,load,0_resnet50-32,1_vgg11-2,2_vgg13-8
mps-uncap,0.8,0.012159347534179688,0.0095367431640625,0.008821487426757812
mps-uncap,0.9,0.011682510375976562,0.00858306884765625,0.0095367431640625
mps-uncap,1.0,0.01239776611328125,0.010013580322265625,0.01049041748046875
mps-uncap,0.5,0.011444091796875,0.010251998901367188,0.00858306884765625
mps-uncap,0.6,0.011920928955078125,0.008821487426757812,0.009298324584960938
mps-uncap,0.7,0.011920928955078125,0.01049041748046875,0.009775161743164062
mps-uncap,0.1,0.020742416381835938,0.013828277587890625,0.011444091796875
mps-uncap,0.2,0.015497207641601562,0.010728836059570312,0.012636184692382812
mps-uncap,0.3,0.012874603271484375,0.010013580322265625,0.010251998901367188
mps-uncap,0.4,0.012874603271484375,0.0095367431640625,0.011205673217773438
