mode,load,0_resnet50-32,1_vgg11-2,2_vgg13-8
mps-uncap,0.8,27.588844299316406,5.684614181518555,9.868383407592773
mps-uncap,0.9,42.30153560638428,8.121609687805176,14.379739761352539
mps-uncap,1.0,386.7020606994629,30.572891235351562,208.45890045166016
mps-uncap,0.5,16.561031341552734,2.304196357727051,5.405902862548828
mps-uncap,0.6,20.618438720703125,3.3903121948242188,6.8885087966918945
mps-uncap,0.7,22.918224334716797,3.9496421813964844,7.8792572021484375
mps-uncap,0.1,11.650443077087402,1.8193721771240234,4.576921463012695
mps-uncap,0.2,12.425899505615234,1.7933845520019531,4.574894905090332
mps-uncap,0.3,13.254880905151367,1.793980598449707,4.611611366271973
mps-uncap,0.4,15.165090560913086,1.8301010131835938,4.9686431884765625
