mode,load,0_densenet161-2,1_resnet152-4,2_vgg11-4
mps-uncap,0.8,102.25319862365723,121.51288986206055,312.2220039367676
mps-uncap,0.9,247.6480007171631,222.46503829956055,42.63949394226074
mps-uncap,1.0,1205.42311668396,522.8960514068604,275.0422954559326
mps-uncap,0.5,45.46213150024414,39.94131088256836,10.688304901123047
mps-uncap,0.6,80.98244667053223,49.5915412902832,12.380123138427734
mps-uncap,0.7,80.4605484008789,66.5733814239502,19.808292388916016
mps-uncap,0.1,40.80986976623535,21.1641788482666,2.4802684783935547
mps-uncap,0.2,40.89665412902832,33.490896224975586,5.283594131469727
mps-uncap,0.3,40.27390480041504,37.37139701843262,7.258176803588867
mps-uncap,0.4,36.53526306152344,34.438133239746094,7.282257080078125
