mode,load,0_densenet161-2,1_resnet152-4,2_vgg11-4
mps-uncap,0.8,20.1265811920166,16.788005828857422,308.0878257751465
mps-uncap,0.9,19.034624099731445,18.39613914489746,3.5393238067626953
mps-uncap,1.0,19.29473876953125,18.774747848510742,3.501415252685547
mps-uncap,0.5,25.984525680541992,20.372390747070312,3.3006668090820312
mps-uncap,0.6,19.017934799194336,18.092632293701172,3.4003257751464844
mps-uncap,0.7,19.986391067504883,18.374919891357422,3.3838748931884766
mps-uncap,0.1,26.444435119628906,20.456552505493164,3.153562545776367
mps-uncap,0.2,26.138782501220703,19.86098289489746,3.0808448791503906
mps-uncap,0.3,26.416540145874023,20.585060119628906,3.451108932495117
mps-uncap,0.4,26.535511016845703,31.854629516601562,3.378152847290039
