mode,load,0_densenet161-2,1_resnet152-4,2_vgg11-4
mps-uncap,0.8,18.92585277557373,16.112990379333496,3.1069135665893546
mps-uncap,0.9,18.264484405517578,17.842106819152832,3.1896972656250004
mps-uncap,1.0,18.67267608642578,18.161072731018066,3.262279033660889
mps-uncap,0.5,18.168916702270508,19.00737524032592,2.9098033905029297
mps-uncap,0.6,17.9602861404419,15.734512805938717,2.988567352294922
mps-uncap,0.7,18.507814407348636,16.13564491271972,3.0325794219970703
mps-uncap,0.1,25.863037109375004,19.660959243774418,2.609682083129883
mps-uncap,0.2,24.75397109985352,19.557857513427734,2.6769638061523438
mps-uncap,0.3,25.73437213897705,20.186188220977783,2.804975509643555
mps-uncap,0.4,22.029747962951728,20.222902297973633,2.8716659545898438
