mode,load,0_densenet161-2,1_resnet152-4,2_vgg11-4
mps-uncap,0.8,13.323664665222168,11.939764022827148,2.344846725463867
mps-uncap,0.9,14.963388442993164,14.941096305847168,2.5467872619628906
mps-uncap,1.0,17.203092575073242,16.86859130859375,2.710580825805664
mps-uncap,0.5,12.163400650024414,12.069106101989746,2.1021366119384766
mps-uncap,0.6,12.071847915649414,11.728882789611816,2.174854278564453
mps-uncap,0.7,12.33983039855957,11.505603790283203,2.229452133178711
mps-uncap,0.1,22.75824546813965,17.586827278137207,1.9524097442626953
mps-uncap,0.2,17.07148551940918,16.742944717407227,1.9366741180419922
mps-uncap,0.3,15.982985496520996,13.6260986328125,1.9574165344238281
mps-uncap,0.4,13.355731964111328,13.056516647338867,2.01416015625
