mode,load,0_resnet50-4,1_resnet50-4
mig,0.1,11.155776977539059,11.142036914825441
mig,0.2,10.798978805541992,10.686264038085938
mig,0.3,8.94664287567139,8.957428932189947
mig,0.4,7.285780906677246,7.462282180786132
mig,0.5,6.09607696533203,6.278228759765621
mig,0.6,5.432107448577881,5.948173999786377
mig,0.7,5.253071784973144,5.90282917022705
mig,0.8,5.1029634475708,5.47914505004883
mig,0.9,5.186824798583985,5.372593402862549
mig,1.0,5.092620849609375,5.412392616271973
