mode,load,0_efficientnet_b6-16,1_mobilenet_v2-2,2_vgg16-8
mps-uncap,0.8,53.04765701293945,13.973712921142578,10.277748107910156
mps-uncap,0.9,54.27217483520508,14.385223388671875,10.498523712158203
mps-uncap,1.0,56.524038314819336,13.029336929321289,10.707855224609375
mps-uncap,0.5,51.69200897216797,13.30876350402832,9.92727279663086
mps-uncap,0.6,53.20262908935547,12.676239013671875,9.990930557250977
mps-uncap,0.7,53.551435470581055,13.13924789428711,10.630130767822266
mps-uncap,0.1,33.36215019226074,10.250091552734375,9.16910171508789
mps-uncap,0.2,35.85696220397949,11.94143295288086,9.716987609863281
mps-uncap,0.3,48.29001426696777,13.203620910644531,9.535789489746094
mps-uncap,0.4,52.09088325500488,12.990951538085938,9.492635726928711
