mode,load,0_efficientnet_b6-16,1_mobilenet_v2-2,2_vgg16-8
mps-uncap,0.8,67.57020950317383,14.749097824096673,21.731042861938473
mps-uncap,0.9,167.67549514770508,36.04316711425783,42.24643707275391
mps-uncap,1.0,475.8338928222656,108.86752605438232,214.19620513916016
mps-uncap,0.5,19.289159774780266,5.634975433349612,6.137990951538084
mps-uncap,0.6,34.90014076232912,6.759405136108398,8.3629846572876
mps-uncap,0.7,40.78266620635986,8.02910327911377,12.287569046020508
mps-uncap,0.1,0.06372928619384766,0.06830692291259766,0.07557868957519531
mps-uncap,0.2,0.06890296936035156,1.897573471069339,1.3787746429443368
mps-uncap,0.3,3.531932830810547,3.7143230438232413,3.558874130249025
mps-uncap,0.4,16.8459177017212,4.785943031311036,4.618406295776367
