mode,load,0_efficientnet_b6-16,1_mobilenet_v2-2,2_vgg16-8
mps-uncap,0.8,49.80349540710449,7.775545120239258,10.578155517578125
mps-uncap,0.9,78.50074768066406,11.873245239257812,16.609907150268555
mps-uncap,1.0,218.39332580566406,34.461259841918945,54.63600158691406
mps-uncap,0.5,28.769731521606445,6.169795989990234,6.071925163269043
mps-uncap,0.6,34.97147560119629,6.245613098144531,7.138609886169434
mps-uncap,0.7,38.997769355773926,6.596088409423828,8.225798606872559
mps-uncap,0.1,24.225711822509766,5.916476249694824,5.380868911743164
mps-uncap,0.2,24.215102195739746,6.124019622802734,5.349636077880859
mps-uncap,0.3,24.42193031311035,6.014823913574219,5.355119705200195
mps-uncap,0.4,25.13265609741211,6.030678749084473,5.404472351074219
