mode,load,0_efficientnet_b6-16,1_mobilenet_v2-2,2_vgg16-8
mps-uncap,0.8,52.41074562072754,12.356090545654299,9.715557098388672
mps-uncap,0.9,52.93464660644531,12.781744003295902,9.877986907958984
mps-uncap,1.0,55.27229309082031,12.101483345031738,9.925193786621094
mps-uncap,0.5,49.86526727676391,11.007575988769537,9.26466703414917
mps-uncap,0.6,51.141290664672866,10.703086853027344,9.22818899154663
mps-uncap,0.7,53.08769226074218,10.91439962387085,9.423651695251465
mps-uncap,0.1,32.51646995544433,7.717025279998794,8.344917297363281
mps-uncap,0.2,32.99777507781982,8.3184814453125,8.868799209594727
mps-uncap,0.3,37.11087703704833,9.169878959655746,8.94124984741211
mps-uncap,0.4,47.526485919952385,10.33130407333375,8.96859645843506
