mode,load,0_efficientnet_b6-16,1_mobilenet_v2-2,2_vgg16-8
mps-uncap,0.8,19.831180572509766,2.205371856689453,5.171298980712891
mps-uncap,0.9,19.884109497070312,2.1827220916748047,5.17582893371582
mps-uncap,1.0,20.264387130737305,2.1631717681884766,5.195140838623047
mps-uncap,0.5,19.47760581970215,2.2258758544921875,5.141019821166992
mps-uncap,0.6,19.454002380371094,2.176523208618164,5.144357681274414
mps-uncap,0.7,19.526958465576172,2.287626266479492,5.163908004760742
mps-uncap,0.1,19.45805549621582,2.2766590118408203,5.145549774169922
mps-uncap,0.2,19.529342651367188,2.298593521118164,5.145788192749023
mps-uncap,0.3,19.540071487426758,2.2461414337158203,5.139350891113281
mps-uncap,0.4,19.49596405029297,2.239704132080078,5.131006240844727
