mode,load,0_efficientnet_b6-16,1_mobilenet_v2-2,2_vgg16-8
mps-uncap,0.8,50.79293251037598,9.357070922851562,8.744668960571289
mps-uncap,0.9,51.58419609069824,10.368633270263672,9.091711044311523
mps-uncap,1.0,54.40998077392578,10.494351387023926,9.21454429626465
mps-uncap,0.5,38.4002685546875,7.236003875732422,7.671809196472167
mps-uncap,0.6,43.403053283691406,7.500648498535156,8.162999153137207
mps-uncap,0.7,48.73213768005371,7.904410362243652,8.401107788085938
mps-uncap,0.1,25.80864429473877,6.304621696472168,5.425882339477539
mps-uncap,0.2,28.490662574768066,6.683921813964845,6.188726425170899
mps-uncap,0.3,30.127525329589844,6.624269485473633,6.755495071411134
mps-uncap,0.4,33.43536853790283,6.659388542175293,7.136678695678711
