mode,load,0_efficientnet_b6-16,1_mobilenet_v2-2,2_vgg16-8
mps-uncap,0.8,38.063764572143555,5.191564559936523,6.751060485839844
mps-uncap,0.9,46.04077339172363,6.425380706787109,7.209300994873047
mps-uncap,1.0,52.82902717590332,7.416129112243652,7.486104965209961
mps-uncap,0.5,25.217175483703613,5.535125732421875,5.393505096435547
mps-uncap,0.6,29.06346321105957,5.394220352172852,5.3844451904296875
mps-uncap,0.7,32.166123390197754,5.4427385330200195,5.528450012207031
mps-uncap,0.1,24.136781692504883,5.827069282531738,5.303144454956055
mps-uncap,0.2,24.10292625427246,5.966663360595703,5.25975227355957
mps-uncap,0.3,24.099349975585938,5.781888961791992,5.2509307861328125
mps-uncap,0.4,24.414539337158203,5.615711212158203,5.270242691040039
