mode,load,0_efficientnet_b6-16,1_mobilenet_v2-2,2_vgg16-8
mps-uncap,0.8,20.022153854370117,2.252817153930664,5.183935165405273
mps-uncap,0.9,19.907712936401367,2.235889434814453,5.194902420043945
mps-uncap,1.0,20.295143127441406,2.2153854370117188,5.215644836425781
mps-uncap,0.5,19.56462860107422,2.2711753845214844,5.166292190551758
mps-uncap,0.6,19.48833465576172,2.2077560424804688,5.163908004760742
mps-uncap,0.7,19.557714462280273,2.2988319396972656,5.176305770874023
mps-uncap,0.1,19.486188888549805,2.3500919342041016,5.195140838623047
mps-uncap,0.2,19.5615291595459,2.3670196533203125,5.158185958862305
mps-uncap,0.3,19.553661346435547,2.2690296173095703,5.164384841918945
mps-uncap,0.4,19.53268051147461,2.263307571411133,5.144834518432617
