mode,load,0_efficientnet_b6-16,1_mobilenet_v2-2,2_vgg16-8
mps-uncap,0.8,185.75706481933602,52.90669441223151,59.79945182800307
mps-uncap,0.9,335.3118944168091,115.01477718353284,85.198392868042
mps-uncap,1.0,816.6172981262204,225.17344951629644,324.0178108215332
mps-uncap,0.5,77.40746259689327,19.47963714599611,21.983582973480228
mps-uncap,0.6,117.72386550903339,21.120548248291016,24.041361808776845
mps-uncap,0.7,156.71438217163083,25.0046420097351,38.205349445342996
mps-uncap,0.1,41.130568981170626,10.570049285888686,9.765319824218754
mps-uncap,0.2,43.57416391372681,12.414102554321287,12.668142318725588
mps-uncap,0.3,56.55050277709961,16.330592632293687,14.751710891723647
mps-uncap,0.4,79.67571735382077,16.719410419464122,19.008617401123054
