mode,load,0_densenet161-16,1_mobilenet_v3_large-4,2_resnet34-2
mps-uncap,0.8,75.76251029968262,3487.370729446411,15.253543853759766
mps-uncap,0.9,363.93094062805176,6853.3759117126465,717.6308631896973
mps-uncap,1.0,2489.490509033203,8330.618381500244,2992.360830307007
mps-uncap,0.5,24.14834499359131,9.181499481201172,5.556583404541016
mps-uncap,0.6,27.315616607666016,13.565540313720703,6.745100021362305
mps-uncap,0.7,47.68514633178711,27.387380599975586,9.238004684448242
mps-uncap,0.1,24.241328239440918,10.859966278076172,7.681012153625488
mps-uncap,0.2,22.089242935180664,8.85772705078125,7.343292236328125
mps-uncap,0.3,23.087263107299805,7.079124450683594,5.939245223999023
mps-uncap,0.4,24.644851684570312,7.401704788208008,5.074977874755859
