mode,load,0_densenet161-16,1_mobilenet_v3_large-4,2_resnet34-2
mps-uncap,0.8,28.4285306930542,7.948398590087891,9.103059768676761
mps-uncap,0.9,27.831444740295417,7.895708084106445,8.97007942199707
mps-uncap,1.0,25.739009380340576,7.865445613861084,8.861222267150879
mps-uncap,0.5,24.918043613433834,9.014112949371336,8.947193622589113
mps-uncap,0.6,25.10486125946045,9.245977401733391,9.21477794647217
mps-uncap,0.7,28.107786178588867,7.900161743164064,9.13710594177246
mps-uncap,0.1,34.034793376922615,11.518418788909912,9.213628768920898
mps-uncap,0.2,29.887487888336178,11.33064270019531,9.210255146026613
mps-uncap,0.3,25.90695142745971,9.77489471435547,7.944297790527345
mps-uncap,0.4,27.160539627075195,9.081020355224611,7.634983062744136
