mode,load,0_densenet161-16,1_mobilenet_v3_large-4,2_resnet34-2
mps-uncap,0.8,397.5207805633545,5947.4945068359375,98.65880012512207
mps-uncap,0.9,1175.3673553466797,13321.711301803589,1392.5201892852783
mps-uncap,1.0,4807.700395584106,17024.79887008667,6198.887586593628
mps-uncap,0.5,79.40506935119629,65.7813549041748,29.2513370513916
mps-uncap,0.6,143.63694190979004,119.06814575195312,47.815561294555664
mps-uncap,0.7,228.84273529052734,141.81947708129883,66.09654426574707
mps-uncap,0.1,50.096988677978516,28.51724624633789,16.346454620361328
mps-uncap,0.2,46.75769805908203,33.37240219116211,25.446414947509766
mps-uncap,0.3,56.88071250915527,28.571367263793945,21.863937377929688
mps-uncap,0.4,75.88982582092285,31.315326690673828,17.48514175415039
