mode,load,0_densenet161-16,1_mobilenet_v3_large-4,2_resnet34-2
mps-uncap,0.8,423.1846332550049,5952.401161193848,102.09488868713379
mps-uncap,0.9,1200.2439498901367,13326.746702194214,1399.3034362792969
mps-uncap,1.0,4832.779884338379,17037.306308746338,6203.270435333252
mps-uncap,0.5,104.21442985534668,71.70963287353516,33.35165977478027
mps-uncap,0.6,167.4201488494873,125.71144104003906,51.27382278442383
mps-uncap,0.7,249.1464614868164,146.7125415802002,71.24185562133789
mps-uncap,0.1,71.38276100158691,37.37354278564453,22.31431007385254
mps-uncap,0.2,68.03250312805176,39.415836334228516,31.922578811645508
mps-uncap,0.3,80.02352714538574,33.41984748840332,25.389671325683594
mps-uncap,0.4,99.27225112915039,36.41343116760254,22.92013168334961
