mode,load,0_densenet161-16,1_mobilenet_v3_large-4,2_resnet34-2
mps-uncap,0.8,169.77548599243164,5376.8651485443115,37.05334663391113
mps-uncap,0.9,886.9126796722416,12136.561679840088,1077.6935577392578
mps-uncap,1.0,4597.304797172546,15459.756851196289,5680.528116226197
mps-uncap,0.5,27.167320251464844,16.41688346862793,7.583665847778321
mps-uncap,0.6,38.17687034606933,35.74261665344242,11.03959083557129
mps-uncap,0.7,92.2853946685791,72.19514846801759,19.64712142944336
mps-uncap,0.1,12.277460098266605,7.986783981323242,3.4106016159057644
mps-uncap,0.2,12.733960151672365,8.156156539916992,5.84657192230225
mps-uncap,0.3,19.285893440246586,7.343530654907223,4.853487014770508
mps-uncap,0.4,22.311878204345703,9.715747833251953,5.507564544677734
