mode,load,0_resnet18-32,1_resnet34-4,2_squeezenet1_1-32
mps-uncap,0.8,138.29851150512695,9.814262390136719,183.75742435455322
mps-uncap,0.9,3076.3827562332153,1891.0503387451172,2903.448224067688
mps-uncap,1.0,6209.708690643311,4970.206499099731,5867.103576660156
mps-uncap,0.5,0.024318695068359375,0.02193450927734375,0.021696090698242188
mps-uncap,0.6,1.7237663269042969,0.0209808349609375,1.0194778442382812
mps-uncap,0.7,6.170153617858887,2.3436546325683594,4.552125930786133
mps-uncap,0.1,0.03981590270996094,0.040531158447265625,0.040531158447265625
mps-uncap,0.2,0.0286102294921875,0.02956390380859375,0.028371810913085938
mps-uncap,0.3,0.029087066650390625,0.029087066650390625,0.028371810913085938
mps-uncap,0.4,0.027418136596679688,0.026702880859375,0.026702880859375
