mode,load,0_resnet18-32,1_resnet34-4,2_squeezenet1_1-32
mps-uncap,0.8,9.334087371826172,7.719278335571289,9.323596954345703
mps-uncap,0.9,9.006142616271973,9.00578498840332,9.006738662719727
mps-uncap,1.0,8.93712043762207,8.933424949645996,8.93545150756836
mps-uncap,0.5,6.218194961547852,5.551815032958984,5.470991134643555
mps-uncap,0.6,6.984710693359375,5.256056785583496,6.133794784545898
mps-uncap,0.7,8.101582527160645,5.7659149169921875,7.7419281005859375
mps-uncap,0.1,6.982684135437012,7.835865020751953,6.3124895095825195
mps-uncap,0.2,6.853222846984863,7.730722427368164,6.122350692749023
mps-uncap,0.3,6.15084171295166,7.7381134033203125,5.482912063598633
mps-uncap,0.4,5.818367004394531,6.553173065185547,4.918098449707031
