mode,load,0_resnet18-32,1_resnet34-4,2_squeezenet1_1-32
mps-uncap,0.8,13.104915618896484,10.15019416809082,12.943506240844727
mps-uncap,0.9,12.204647064208984,10.584354400634766,12.125968933105469
mps-uncap,1.0,11.858940124511719,12.58540153503418,12.059450149536133
mps-uncap,0.5,14.112710952758789,11.460304260253906,13.275623321533203
mps-uncap,0.6,13.538837432861328,11.07645034790039,13.286828994750977
mps-uncap,0.7,14.547348022460938,11.768341064453125,14.115571975708008
mps-uncap,0.1,13.999700546264648,11.612415313720703,14.609336853027344
mps-uncap,0.2,15.120983123779297,13.666391372680664,13.854503631591797
mps-uncap,0.3,17.461299896240234,12.664079666137695,17.235994338989258
mps-uncap,0.4,14.769315719604492,14.646530151367188,13.481855392456055
