mode,load,0_resnet18-32,1_resnet34-4,2_squeezenet1_1-32
mps-uncap,0.8,9.764251708984375,9.643239974975586,9.799816608428953
mps-uncap,0.9,9.261677265167235,9.233541488647461,9.200811386108398
mps-uncap,1.0,9.198637008666992,9.161050319671629,9.143514633178711
mps-uncap,0.5,12.191176414489746,9.844064712524414,11.700630187988281
mps-uncap,0.6,11.983118057250977,9.915208816528322,11.664781570434567
mps-uncap,0.7,11.9189453125,9.983205795288088,11.866493225097658
mps-uncap,0.1,12.470722198486328,9.721879959106449,11.934254169464113
mps-uncap,0.2,12.499985694885254,10.138869285583496,12.171039581298828
mps-uncap,0.3,12.298889160156254,10.127291679382317,11.962003707885751
mps-uncap,0.4,12.129430770874025,9.974567890167233,11.606125831603997
