mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_vgg11-2
mps-uncap,0.8,43.656229972839355,61.31410598754883,5.1757097244262695
mps-uncap,0.9,284.106969833374,106.50777816772461,29.33061122894287
mps-uncap,1.0,177.53338813781738,4366.725444793701,2496.5364933013916
mps-uncap,0.5,25.811076164245605,24.96051788330078,2.360820770263672
mps-uncap,0.6,28.286457061767578,25.99155902862549,2.591371536254883
mps-uncap,0.7,37.216901779174805,35.77375411987305,3.2341480255126953
mps-uncap,0.1,24.480581283569336,24.756908416748047,2.1948814392089844
mps-uncap,0.2,23.630142211914062,24.13034439086914,2.1147727966308594
mps-uncap,0.3,23.867368698120117,24.012088775634766,2.1088123321533203
mps-uncap,0.4,24.268269538879395,24.007797241210938,2.1355152130126953
