mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_vgg11-2
mps-uncap,0.8,24.886727333068848,25.894999504089355,2.316713333129883
mps-uncap,0.9,29.21473979949951,26.19349956512451,2.429962158203125
mps-uncap,1.0,26.395320892333984,29.511451721191406,2.445697784423828
mps-uncap,0.5,23.13864231109619,22.656917572021484,1.989603042602539
mps-uncap,0.6,23.428916931152344,22.7053165435791,1.9788742065429688
mps-uncap,0.7,24.003982543945312,23.42057228088379,2.09808349609375
mps-uncap,0.1,24.168729782104492,24.248600006103516,2.139568328857422
mps-uncap,0.2,23.119211196899414,23.53835105895996,2.066493034362793
mps-uncap,0.3,22.83298969268799,22.861957550048828,2.0368099212646484
mps-uncap,0.4,23.014426231384277,22.59659767150879,2.0105838775634766
