mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_vgg11-2
mps-uncap,0.8,36.597251892089844,40.87400436401367,12.332439422607422
mps-uncap,0.9,40.88139533996582,29.124736785888672,16.16048812866211
mps-uncap,1.0,36.39721870422363,43.22671890258789,14.515876770019531
mps-uncap,0.5,32.655954360961914,26.979923248291016,13.527154922485352
mps-uncap,0.6,31.782865524291992,33.56289863586426,15.233039855957031
mps-uncap,0.7,42.304277420043945,38.778066635131836,16.054391860961914
mps-uncap,0.1,41.216135025024414,46.762704849243164,14.652490615844727
mps-uncap,0.2,38.45047950744629,38.88511657714844,13.707399368286133
mps-uncap,0.3,39.43276405334473,37.84537315368652,5.840539932250977
mps-uncap,0.4,33.95724296569824,37.636756896972656,16.22605323791504
