mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_vgg11-2
mps-uncap,0.8,27.699768543243408,32.16067314147949,3.4297132492065434
mps-uncap,0.9,31.862995624542236,28.18021535873413,3.375046253204347
mps-uncap,1.0,28.259525299072266,31.586360931396488,3.3566951751708984
mps-uncap,0.5,29.73308563232423,26.157484054565412,3.334417343139648
mps-uncap,0.6,30.048274993896484,26.69183492660522,3.3671140670776367
mps-uncap,0.7,31.156063079833984,27.157487869262695,3.403401374816895
mps-uncap,0.1,38.704214096069336,38.48777770996094,3.3959484100341806
mps-uncap,0.2,37.92819023132324,38.015127182006836,2.984201908111567
mps-uncap,0.3,26.943142414093003,26.79208755493163,3.157768249511718
mps-uncap,0.4,28.25620412826538,26.377415657043457,3.215827941894532
