mode,load,0_mobilenet_v2-32,1_resnet18-4,2_squeezenet1_0-2,3_vgg13-32
mps-uncap,1.0,0.0007152557373046875,0.0007152557373046875,0.0007152557373046875,0.0007152557373046875
