mode,load,0_alexnet-8,1_densenet201-8,2_mobilenet_v3_small-8
mps-uncap,1.0,1.931905746459961,21.479368209838867,4.7454833984375
mig,1.0,2.0821094512939453,24.849534034729004,4.166841506958008
