mode,load,0_densenet161-32,1_efficientnet_b5-4,2_vgg16-2
mps-uncap,0.8,146.92754745483404,44.67911720275882,14.384222030639645
mps-uncap,0.9,331.9854259490966,145.2070474624634,37.00971603393555
mps-uncap,1.0,614.9338722229004,595.3825950622559,838.6530876159668
mps-uncap,0.5,38.58776092529299,14.590287208557127,3.7484169006347656
mps-uncap,0.6,48.70615005493176,17.72687435150148,5.540609359741211
mps-uncap,0.7,81.82659149169923,28.998851776123047,8.39731693267822
mps-uncap,0.1,0.0762939453125,0.07750988006591797,0.07295608520507812
mps-uncap,0.2,14.757585525512692,2.6292324066162225,0.07700920104980469
mps-uncap,0.3,15.601873397827148,10.083127021789565,1.2887001037597676
mps-uncap,0.4,29.701781272888187,11.028957366943377,1.9531249999999987
