mode,load,0_densenet161-32,1_efficientnet_b5-4,2_vgg16-2
mps-uncap,0.8,30.300140380859375,8.885622024536133,1.9316673278808594
mps-uncap,0.9,30.13324737548828,8.669614791870117,1.924753189086914
mps-uncap,1.0,30.472278594970703,8.82863998413086,1.928567886352539
mps-uncap,0.5,30.109882354736328,8.763313293457031,1.9159317016601562
mps-uncap,0.6,30.10106086730957,8.643865585327148,1.920938491821289
mps-uncap,0.7,30.67493438720703,8.72945785522461,1.924753189086914
mps-uncap,0.1,30.1210880279541,8.950233459472656,1.9321441650390625
mps-uncap,0.2,30.025482177734375,8.989810943603516,1.9257068634033203
mps-uncap,0.3,30.093908309936523,8.738279342651367,1.9297599792480469
mps-uncap,0.4,30.129671096801758,8.613824844360352,1.9233226776123047
