mode,load,0_densenet161-32,1_efficientnet_b5-4,2_vgg16-2
mps-uncap,0.8,48.558950424194336,37.36305236816406,12.242317199707031
mps-uncap,0.9,48.47526550292969,37.480831146240234,12.125968933105469
mps-uncap,1.0,50.53234100341797,35.12167930603027,12.086629867553711
mps-uncap,0.5,47.11318016052246,31.187772750854492,11.513948440551758
mps-uncap,0.6,46.473026275634766,34.3470573425293,12.004375457763672
mps-uncap,0.7,47.69492149353027,36.216020584106445,11.965513229370117
mps-uncap,0.1,35.19177436828613,30.302762985229492,11.446952819824219
mps-uncap,0.2,39.38698768615723,30.362844467163086,10.377883911132812
mps-uncap,0.3,40.47727584838867,31.406402587890625,11.373281478881836
mps-uncap,0.4,44.24881935119629,31.365633010864258,11.381149291992188
