mode,load,0_densenet161-32,1_efficientnet_b5-4,2_vgg16-2
mps-uncap,0.8,0.014543533325195312,0.010728836059570312,0.008344650268554688
mps-uncap,0.9,0.014543533325195312,0.012159347534179688,0.008344650268554688
mps-uncap,1.0,0.01621246337890625,0.012636184692382812,0.00858306884765625
mps-uncap,0.5,0.015735626220703125,0.01239776611328125,0.009059906005859375
mps-uncap,0.6,0.014543533325195312,0.01239776611328125,0.00858306884765625
mps-uncap,0.7,0.014781951904296875,0.012159347534179688,0.00858306884765625
mps-uncap,0.1,0.026702880859375,0.02574920654296875,0.010967254638671875
mps-uncap,0.2,0.015974044799804688,0.012874603271484375,0.009298324584960938
mps-uncap,0.3,0.014543533325195312,0.012874603271484375,0.009298324584960938
mps-uncap,0.4,0.01621246337890625,0.01239776611328125,0.009298324584960938
