mode,load,0_densenet161-32,1_efficientnet_b5-4,2_vgg16-2
mps-uncap,0.8,398.01478385925293,171.88739776611328,105.29851913452148
mps-uncap,0.9,828.1519412994385,409.0912342071533,127.01797485351562
mps-uncap,1.0,871.0317611694336,944.7579383850098,1001.8405914306641
mps-uncap,0.5,135.1327896118164,106.29081726074219,23.9713191986084
mps-uncap,0.6,154.06155586242676,91.04251861572266,36.01384162902832
mps-uncap,0.7,313.0068778991699,127.86412239074707,46.27418518066406
mps-uncap,0.1,60.86087226867676,41.72039031982422,12.091398239135742
mps-uncap,0.2,78.45687866210938,55.98902702331543,14.140844345092773
mps-uncap,0.3,83.47725868225098,59.22651290893555,16.363859176635742
mps-uncap,0.4,140.4740810394287,64.37945365905762,19.49763298034668
